ClockLab,,,,
C2-141-1,,,,
15-Jun-2017,00:00,,,,
1,16,33,0.00,0.00
1,16,34,0.00,0.00
1,16,35,0.00,0.00
1,16,36,0.00,0.00
1,16,37,0.00,0.00
1,16,38,0.00,0.00
1,16,39,0.00,0.00
1,16,40,0.00,0.00
1,16,41,0.00,0.00
1,16,42,0.00,0.00
1,16,43,0.00,0.00
1,16,44,0.00,0.00
1,16,45,0.00,0.00
1,16,46,0.00,0.00
1,16,47,0.00,0.00
1,16,48,0.00,0.00
1,16,49,0.00,0.00
1,16,50,0.00,0.00
1,16,51,0.00,0.00
1,16,52,0.00,0.00
1,16,53,0.00,0.00
1,16,54,0.00,0.00
1,16,55,0.00,0.00
1,16,56,0.00,0.00
1,16,57,0.00,0.00
1,16,58,0.00,0.00
1,16,59,0.00,0.00
1,17,0,0.00,0.00
1,17,1,0.00,0.00
1,17,2,0.00,0.00
1,17,3,0.00,0.00
1,17,4,0.00,0.00
1,17,5,0.00,0.00
1,17,6,0.00,0.00
1,17,7,0.00,0.00
1,17,8,0.00,60.00
1,17,9,0.00,60.00
1,17,10,0.00,60.00
1,17,11,0.00,60.00
1,17,12,0.00,60.00
1,17,13,0.00,60.00
1,17,14,0.00,60.00
1,17,15,0.00,60.00
1,17,16,0.00,60.00
1,17,17,0.00,60.00
1,17,18,0.00,60.00
1,17,19,0.00,60.00
1,17,20,0.00,60.00
1,17,21,0.00,60.00
1,17,22,0.00,60.00
1,17,23,0.00,60.00
1,17,24,0.00,60.00
1,17,25,0.00,60.00
1,17,26,0.00,60.00
1,17,27,0.00,60.00
1,17,28,0.00,60.00
1,17,29,0.00,60.00
1,17,30,0.00,60.00
1,17,31,0.00,60.00
1,17,32,0.00,60.00
1,17,33,0.00,60.00
1,17,34,0.00,60.00
1,17,35,0.00,60.00
1,17,36,0.00,60.00
1,17,37,0.00,60.00
1,17,38,0.00,60.00
1,17,39,0.00,60.00
1,17,40,0.00,60.00
1,17,41,0.00,60.00
1,17,42,0.00,60.00
1,17,43,0.00,60.00
1,17,44,0.00,60.00
1,17,45,0.00,60.00
1,17,46,0.00,60.00
1,17,47,0.00,60.00
1,17,48,0.00,60.00
1,17,49,0.00,60.00
1,17,50,0.00,60.00
1,17,51,0.00,60.00
1,17,52,0.00,60.00
1,17,53,0.00,60.00
1,17,54,0.00,60.00
1,17,55,0.00,60.00
1,17,56,1.00,60.00
1,17,57,0.00,60.00
1,17,58,0.00,60.00
1,17,59,0.00,60.00
1,18,0,0.00,60.00
1,18,1,0.00,0.00
1,18,2,1.00,0.00
1,18,3,0.00,0.00
1,18,4,0.00,0.00
1,18,5,0.00,0.00
1,18,6,0.00,0.00
1,18,7,0.00,0.00
1,18,8,0.00,0.00
1,18,9,0.00,0.00
1,18,10,0.00,0.00
1,18,11,0.00,0.00
1,18,12,0.00,0.00
1,18,13,0.00,0.00
1,18,14,0.00,0.00
1,18,15,0.00,0.00
1,18,16,0.00,0.00
1,18,17,0.00,0.00
1,18,18,0.00,0.00
1,18,19,0.00,0.00
1,18,20,0.00,0.00
1,18,21,0.00,0.00
1,18,22,0.00,0.00
1,18,23,1.00,0.00
1,18,24,0.00,0.00
1,18,25,0.00,0.00
1,18,26,0.00,0.00
1,18,27,0.00,0.00
1,18,28,0.00,0.00
1,18,29,0.00,0.00
1,18,30,0.00,0.00
1,18,31,0.00,0.00
1,18,32,0.00,0.00
1,18,33,0.00,0.00
1,18,34,0.00,0.00
1,18,35,1.00,0.00
1,18,36,0.00,0.00
1,18,37,0.00,0.00
1,18,38,0.00,0.00
1,18,39,0.00,0.00
1,18,40,0.00,0.00
1,18,41,0.00,0.00
1,18,42,0.00,0.00
1,18,43,0.00,0.00
1,18,44,0.00,0.00
1,18,45,0.00,0.00
1,18,46,0.00,0.00
1,18,47,0.00,0.00
1,18,48,0.00,0.00
1,18,49,1.00,0.00
1,18,50,0.00,0.00
1,18,51,0.00,0.00
1,18,52,0.00,0.00
1,18,53,0.00,0.00
1,18,54,1.00,0.00
1,18,55,0.00,0.00
1,18,56,2.00,0.00
1,18,57,0.00,0.00
1,18,58,0.00,0.00
1,18,59,0.00,0.00
1,19,0,0.00,0.00
1,19,1,0.00,0.00
1,19,2,0.00,0.00
1,19,3,0.00,0.00
1,19,4,0.00,0.00
1,19,5,0.00,0.00
1,19,6,0.00,0.00
1,19,7,0.00,0.00
1,19,8,0.00,0.00
1,19,9,0.00,0.00
1,19,10,0.00,0.00
1,19,11,0.00,0.00
1,19,12,0.00,0.00
1,19,13,0.00,0.00
1,19,14,0.00,0.00
1,19,15,0.00,0.00
1,19,16,0.00,0.00
1,19,17,0.00,0.00
1,19,18,1.00,0.00
1,19,19,0.00,0.00
1,19,20,4.00,0.00
1,19,21,9.00,0.00
1,19,22,22.00,0.00
1,19,23,14.00,0.00
1,19,24,17.00,0.00
1,19,25,12.00,0.00
1,19,26,21.00,0.00
1,19,27,10.00,0.00
1,19,28,14.00,0.00
1,19,29,27.00,0.00
1,19,30,10.00,0.00
1,19,31,7.00,0.00
1,19,32,0.00,0.00
1,19,33,0.00,0.00
1,19,34,0.00,0.00
1,19,35,0.00,0.00
1,19,36,0.00,0.00
1,19,37,0.00,0.00
1,19,38,0.00,0.00
1,19,39,0.00,0.00
1,19,40,0.00,0.00
1,19,41,0.00,0.00
1,19,42,0.00,0.00
1,19,43,0.00,0.00
1,19,44,2.00,0.00
1,19,45,2.00,0.00
1,19,46,1.00,0.00
1,19,47,0.00,0.00
1,19,48,0.00,0.00
1,19,49,0.00,0.00
1,19,50,0.00,0.00
1,19,51,0.00,0.00
1,19,52,0.00,0.00
1,19,53,0.00,0.00
1,19,54,6.00,0.00
1,19,55,1.00,0.00
1,19,56,0.00,0.00
1,19,57,0.00,0.00
1,19,58,0.00,0.00
1,19,59,0.00,0.00
1,20,0,0.00,0.00
1,20,1,0.00,0.00
1,20,2,0.00,0.00
1,20,3,0.00,0.00
1,20,4,0.00,0.00
1,20,5,0.00,0.00
1,20,6,0.00,0.00
1,20,7,0.00,0.00
1,20,8,1.00,0.00
1,20,9,2.00,0.00
1,20,10,4.00,0.00
1,20,11,5.00,0.00
1,20,12,5.00,0.00
1,20,13,0.00,0.00
1,20,14,4.00,0.00
1,20,15,0.00,0.00
1,20,16,0.00,0.00
1,20,17,0.00,0.00
1,20,18,0.00,0.00
1,20,19,0.00,0.00
1,20,20,0.00,0.00
1,20,21,0.00,0.00
1,20,22,0.00,0.00
1,20,23,0.00,0.00
1,20,24,0.00,0.00
1,20,25,0.00,0.00
1,20,26,0.00,0.00
1,20,27,0.00,0.00
1,20,28,0.00,0.00
1,20,29,0.00,0.00
1,20,30,0.00,0.00
1,20,31,0.00,0.00
1,20,32,2.00,0.00
1,20,33,13.00,0.00
1,20,34,0.00,0.00
1,20,35,0.00,0.00
1,20,36,2.00,0.00
1,20,37,1.00,0.00
1,20,38,0.00,0.00
1,20,39,3.00,0.00
1,20,40,0.00,0.00
1,20,41,8.00,0.00
1,20,42,20.00,0.00
1,20,43,15.00,0.00
1,20,44,0.00,0.00
1,20,45,0.00,0.00
1,20,46,1.00,0.00
1,20,47,3.00,0.00
1,20,48,16.00,0.00
1,20,49,31.00,0.00
1,20,50,0.00,0.00
1,20,51,0.00,0.00
1,20,52,10.00,0.00
1,20,53,34.00,0.00
1,20,54,0.00,0.00
1,20,55,0.00,0.00
1,20,56,0.00,0.00
1,20,57,6.00,0.00
1,20,58,0.00,0.00
1,20,59,0.00,0.00
1,21,0,0.00,0.00
1,21,1,0.00,0.00
1,21,2,1.00,0.00
1,21,3,0.00,0.00
1,21,4,0.00,0.00
1,21,5,0.00,0.00
1,21,6,0.00,0.00
1,21,7,0.00,0.00
1,21,8,0.00,0.00
1,21,9,0.00,0.00
1,21,10,12.00,0.00
1,21,11,12.00,0.00
1,21,12,0.00,0.00
1,21,13,0.00,0.00
1,21,14,0.00,0.00
1,21,15,0.00,0.00
1,21,16,0.00,0.00
1,21,17,4.00,0.00
1,21,18,7.00,0.00
1,21,19,10.00,0.00
1,21,20,3.00,0.00
1,21,21,0.00,0.00
1,21,22,1.00,0.00
1,21,23,0.00,0.00
1,21,24,0.00,0.00
1,21,25,1.00,0.00
1,21,26,6.00,0.00
1,21,27,27.00,0.00
1,21,28,0.00,0.00
1,21,29,21.00,0.00
1,21,30,31.00,0.00
1,21,31,38.00,0.00
1,21,32,34.00,0.00
1,21,33,38.00,0.00
1,21,34,37.00,0.00
1,21,35,22.00,0.00
1,21,36,33.00,0.00
1,21,37,9.00,0.00
1,21,38,15.00,0.00
1,21,39,0.00,0.00
1,21,40,0.00,0.00
1,21,41,0.00,0.00
1,21,42,0.00,0.00
1,21,43,0.00,0.00
1,21,44,0.00,0.00
1,21,45,1.00,0.00
1,21,46,35.00,0.00
1,21,47,31.00,0.00
1,21,48,39.00,0.00
1,21,49,23.00,0.00
1,21,50,29.00,0.00
1,21,51,0.00,0.00
1,21,52,25.00,0.00
1,21,53,20.00,0.00
1,21,54,3.00,0.00
1,21,55,20.00,0.00
1,21,56,15.00,0.00
1,21,57,23.00,0.00
1,21,58,14.00,0.00
1,21,59,25.00,0.00
1,22,0,26.00,0.00
1,22,1,14.00,0.00
1,22,2,25.00,0.00
1,22,3,0.00,0.00
1,22,4,0.00,0.00
1,22,5,0.00,0.00
1,22,6,0.00,0.00
1,22,7,17.00,0.00
1,22,8,26.00,0.00
1,22,9,10.00,0.00
1,22,10,31.00,0.00
1,22,11,25.00,0.00
1,22,12,21.00,0.00
1,22,13,26.00,0.00
1,22,14,26.00,0.00
1,22,15,8.00,0.00
1,22,16,20.00,0.00
1,22,17,17.00,0.00
1,22,18,0.00,0.00
1,22,19,0.00,0.00
1,22,20,0.00,0.00
1,22,21,0.00,0.00
1,22,22,0.00,0.00
1,22,23,9.00,0.00
1,22,24,20.00,0.00
1,22,25,18.00,0.00
1,22,26,0.00,0.00
1,22,27,5.00,0.00
1,22,28,21.00,0.00
1,22,29,3.00,0.00
1,22,30,31.00,0.00
1,22,31,27.00,0.00
1,22,32,17.00,0.00
1,22,33,27.00,0.00
1,22,34,0.00,0.00
1,22,35,3.00,0.00
1,22,36,29.00,0.00
1,22,37,24.00,0.00
1,22,38,23.00,0.00
1,22,39,33.00,0.00
1,22,40,3.00,0.00
1,22,41,8.00,0.00
1,22,42,2.00,0.00
1,22,43,22.00,0.00
1,22,44,6.00,0.00
1,22,45,7.00,0.00
1,22,46,1.00,0.00
1,22,47,1.00,0.00
1,22,48,1.00,0.00
1,22,49,0.00,0.00
1,22,50,0.00,0.00
1,22,51,0.00,0.00
1,22,52,22.00,0.00
1,22,53,1.00,0.00
1,22,54,16.00,0.00
1,22,55,1.00,0.00
1,22,56,0.00,0.00
1,22,57,11.00,0.00
1,22,58,0.00,0.00
1,22,59,0.00,0.00
1,23,0,0.00,0.00
1,23,1,8.00,0.00
1,23,2,5.00,0.00
1,23,3,13.00,0.00
1,23,4,18.00,0.00
1,23,5,0.00,0.00
1,23,6,1.00,0.00
1,23,7,7.00,0.00
1,23,8,27.00,0.00
1,23,9,22.00,0.00
1,23,10,13.00,0.00
1,23,11,0.00,0.00
1,23,12,0.00,0.00
1,23,13,0.00,0.00
1,23,14,0.00,0.00
1,23,15,0.00,0.00
1,23,16,0.00,0.00
1,23,17,2.00,0.00
1,23,18,31.00,0.00
1,23,19,18.00,0.00
1,23,20,12.00,0.00
1,23,21,4.00,0.00
1,23,22,21.00,0.00
1,23,23,17.00,0.00
1,23,24,17.00,0.00
1,23,25,21.00,0.00
1,23,26,21.00,0.00
1,23,27,24.00,0.00
1,23,28,24.00,0.00
1,23,29,30.00,0.00
1,23,30,26.00,0.00
1,23,31,31.00,0.00
1,23,32,16.00,0.00
1,23,33,20.00,0.00
1,23,34,27.00,0.00
1,23,35,30.00,0.00
1,23,36,35.00,0.00
1,23,37,21.00,0.00
1,23,38,35.00,0.00
1,23,39,24.00,0.00
1,23,40,28.00,0.00
1,23,41,32.00,0.00
1,23,42,31.00,0.00
1,23,43,36.00,0.00
1,23,44,42.00,0.00
1,23,45,40.00,0.00
1,23,46,40.00,0.00
1,23,47,28.00,0.00
1,23,48,31.00,0.00
1,23,49,29.00,0.00
1,23,50,19.00,0.00
1,23,51,0.00,0.00
1,23,52,3.00,0.00
1,23,53,0.00,0.00
1,23,54,32.00,0.00
1,23,55,30.00,0.00
1,23,56,35.00,0.00
1,23,57,38.00,0.00
1,23,58,30.00,0.00
1,23,59,38.00,0.00
2,0,0,16.00,0.00
2,0,1,35.00,0.00
2,0,2,2.00,0.00
2,0,3,32.00,0.00
2,0,4,14.00,0.00
2,0,5,1.00,0.00
2,0,6,0.00,0.00
2,0,7,0.00,0.00
2,0,8,1.00,0.00
2,0,9,0.00,0.00
2,0,10,7.00,0.00
2,0,11,35.00,0.00
2,0,12,39.00,0.00
2,0,13,37.00,0.00
2,0,14,36.00,0.00
2,0,15,38.00,0.00
2,0,16,40.00,0.00
2,0,17,29.00,0.00
2,0,18,19.00,0.00
2,0,19,27.00,0.00
2,0,20,5.00,0.00
2,0,21,19.00,0.00
2,0,22,40.00,0.00
2,0,23,32.00,0.00
2,0,24,24.00,0.00
2,0,25,37.00,0.00
2,0,26,40.00,0.00
2,0,27,32.00,0.00
2,0,28,26.00,0.00
2,0,29,39.00,0.00
2,0,30,38.00,0.00
2,0,31,25.00,0.00
2,0,32,0.00,0.00
2,0,33,0.00,0.00
2,0,34,0.00,0.00
2,0,35,0.00,0.00
2,0,36,0.00,0.00
2,0,37,7.00,0.00
2,0,38,3.00,0.00
2,0,39,32.00,0.00
2,0,40,35.00,0.00
2,0,41,27.00,0.00
2,0,42,17.00,0.00
2,0,43,10.00,0.00
2,0,44,42.00,0.00
2,0,45,35.00,0.00
2,0,46,41.00,0.00
2,0,47,39.00,0.00
2,0,48,43.00,0.00
2,0,49,2.00,0.00
2,0,50,37.00,0.00
2,0,51,38.00,0.00
2,0,52,44.00,0.00
2,0,53,3.00,0.00
2,0,54,0.00,0.00
2,0,55,0.00,0.00
2,0,56,0.00,0.00
2,0,57,0.00,0.00
2,0,58,13.00,0.00
2,0,59,12.00,0.00
2,1,0,20.00,0.00
2,1,1,38.00,0.00
2,1,2,42.00,0.00
2,1,3,36.00,0.00
2,1,4,40.00,0.00
2,1,5,2.00,0.00
2,1,6,0.00,0.00
2,1,7,0.00,0.00
2,1,8,0.00,0.00
2,1,9,0.00,0.00
2,1,10,9.00,0.00
2,1,11,2.00,0.00
2,1,12,0.00,0.00
2,1,13,8.00,0.00
2,1,14,10.00,0.00
2,1,15,2.00,0.00
2,1,16,6.00,0.00
2,1,17,31.00,0.00
2,1,18,44.00,0.00
2,1,19,44.00,0.00
2,1,20,46.00,0.00
2,1,21,27.00,0.00
2,1,22,31.00,0.00
2,1,23,38.00,0.00
2,1,24,0.00,0.00
2,1,25,10.00,0.00
2,1,26,42.00,0.00
2,1,27,44.00,0.00
2,1,28,46.00,0.00
2,1,29,39.00,0.00
2,1,30,50.00,0.00
2,1,31,39.00,0.00
2,1,32,29.00,0.00
2,1,33,21.00,0.00
2,1,34,0.00,0.00
2,1,35,3.00,0.00
2,1,36,47.00,0.00
2,1,37,50.00,0.00
2,1,38,41.00,0.00
2,1,39,37.00,0.00
2,1,40,45.00,0.00
2,1,41,41.00,0.00
2,1,42,33.00,0.00
2,1,43,0.00,0.00
2,1,44,29.00,0.00
2,1,45,39.00,0.00
2,1,46,40.00,0.00
2,1,47,15.00,0.00
2,1,48,44.00,0.00
2,1,49,37.00,0.00
2,1,50,24.00,0.00
2,1,51,0.00,0.00
2,1,52,14.00,0.00
2,1,53,36.00,0.00
2,1,54,41.00,0.00
2,1,55,45.00,0.00
2,1,56,34.00,0.00
2,1,57,46.00,0.00
2,1,58,48.00,0.00
2,1,59,48.00,0.00
2,2,0,51.00,0.00
2,2,1,1.00,0.00
2,2,2,0.00,0.00
2,2,3,3.00,0.00
2,2,4,44.00,0.00
2,2,5,26.00,0.00
2,2,6,10.00,0.00
2,2,7,18.00,0.00
2,2,8,0.00,0.00
2,2,9,29.00,0.00
2,2,10,51.00,0.00
2,2,11,42.00,0.00
2,2,12,45.00,0.00
2,2,13,37.00,0.00
2,2,14,28.00,0.00
2,2,15,25.00,0.00
2,2,16,51.00,0.00
2,2,17,49.00,0.00
2,2,18,20.00,0.00
2,2,19,0.00,0.00
2,2,20,0.00,0.00
2,2,21,0.00,0.00
2,2,22,3.00,0.00
2,2,23,26.00,0.00
2,2,24,38.00,0.00
2,2,25,0.00,0.00
2,2,26,0.00,0.00
2,2,27,0.00,0.00
2,2,28,0.00,0.00
2,2,29,0.00,0.00
2,2,30,0.00,0.00
2,2,31,0.00,0.00
2,2,32,1.00,0.00
2,2,33,10.00,0.00
2,2,34,23.00,0.00
2,2,35,9.00,0.00
2,2,36,21.00,0.00
2,2,37,44.00,0.00
2,2,38,29.00,0.00
2,2,39,47.00,0.00
2,2,40,30.00,0.00
2,2,41,13.00,0.00
2,2,42,13.00,0.00
2,2,43,0.00,0.00
2,2,44,34.00,0.00
2,2,45,23.00,0.00
2,2,46,4.00,0.00
2,2,47,49.00,0.00
2,2,48,48.00,0.00
2,2,49,46.00,0.00
2,2,50,38.00,0.00
2,2,51,48.00,0.00
2,2,52,52.00,0.00
2,2,53,38.00,0.00
2,2,54,4.00,0.00
2,2,55,36.00,0.00
2,2,56,36.00,0.00
2,2,57,46.00,0.00
2,2,58,47.00,0.00
2,2,59,43.00,0.00
2,3,0,43.00,0.00
2,3,1,43.00,0.00
2,3,2,2.00,0.00
2,3,3,0.00,0.00
2,3,4,0.00,0.00
2,3,5,0.00,0.00
2,3,6,0.00,0.00
2,3,7,0.00,0.00
2,3,8,0.00,0.00
2,3,9,25.00,0.00
2,3,10,34.00,0.00
2,3,11,49.00,0.00
2,3,12,48.00,0.00
2,3,13,38.00,0.00
2,3,14,20.00,0.00
2,3,15,2.00,0.00
2,3,16,0.00,0.00
2,3,17,6.00,0.00
2,3,18,19.00,0.00
2,3,19,43.00,0.00
2,3,20,22.00,0.00
2,3,21,40.00,0.00
2,3,22,35.00,0.00
2,3,23,23.00,0.00
2,3,24,24.00,0.00
2,3,25,1.00,0.00
2,3,26,0.00,0.00
2,3,27,0.00,0.00
2,3,28,2.00,0.00
2,3,29,18.00,0.00
2,3,30,0.00,0.00
2,3,31,0.00,0.00
2,3,32,5.00,0.00
2,3,33,30.00,0.00
2,3,34,17.00,0.00
2,3,35,45.00,0.00
2,3,36,43.00,0.00
2,3,37,1.00,0.00
2,3,38,46.00,0.00
2,3,39,49.00,0.00
2,3,40,43.00,0.00
2,3,41,4.00,0.00
2,3,42,8.00,0.00
2,3,43,12.00,0.00
2,3,44,23.00,0.00
2,3,45,0.00,0.00
2,3,46,14.00,0.00
2,3,47,39.00,0.00
2,3,48,1.00,0.00
2,3,49,0.00,0.00
2,3,50,39.00,0.00
2,3,51,46.00,0.00
2,3,52,31.00,0.00
2,3,53,44.00,0.00
2,3,54,36.00,0.00
2,3,55,44.00,0.00
2,3,56,43.00,0.00
2,3,57,22.00,0.00
2,3,58,26.00,0.00
2,3,59,39.00,0.00
2,4,0,15.00,0.00
2,4,1,43.00,0.00
2,4,2,35.00,0.00
2,4,3,43.00,0.00
2,4,4,47.00,0.00
2,4,5,0.00,0.00
2,4,6,0.00,0.00
2,4,7,0.00,0.00
2,4,8,0.00,0.00
2,4,9,0.00,0.00
2,4,10,0.00,0.00
2,4,11,0.00,0.00
2,4,12,0.00,0.00
2,4,13,16.00,0.00
2,4,14,31.00,0.00
2,4,15,42.00,0.00
2,4,16,12.00,0.00
2,4,17,28.00,0.00
2,4,18,32.00,0.00
2,4,19,42.00,0.00
2,4,20,30.00,0.00
2,4,21,33.00,0.00
2,4,22,43.00,0.00
2,4,23,15.00,0.00
2,4,24,0.00,0.00
2,4,25,19.00,0.00
2,4,26,39.00,0.00
2,4,27,6.00,0.00
2,4,28,42.00,0.00
2,4,29,41.00,0.00
2,4,30,44.00,0.00
2,4,31,49.00,0.00
2,4,32,6.00,0.00
2,4,33,31.00,0.00
2,4,34,44.00,0.00
2,4,35,12.00,0.00
2,4,36,0.00,0.00
2,4,37,7.00,0.00
2,4,38,3.00,0.00
2,4,39,46.00,0.00
2,4,40,28.00,0.00
2,4,41,15.00,0.00
2,4,42,19.00,0.00
2,4,43,38.00,0.00
2,4,44,45.00,0.00
2,4,45,20.00,0.00
2,4,46,43.00,0.00
2,4,47,41.00,0.00
2,4,48,40.00,0.00
2,4,49,41.00,0.00
2,4,50,19.00,0.00
2,4,51,0.00,0.00
2,4,52,0.00,0.00
2,4,53,0.00,0.00
2,4,54,4.00,0.00
2,4,55,31.00,0.00
2,4,56,46.00,0.00
2,4,57,43.00,0.00
2,4,58,42.00,0.00
2,4,59,17.00,0.00
2,5,0,1.00,0.00
2,5,1,0.00,0.00
2,5,2,0.00,0.00
2,5,3,0.00,0.00
2,5,4,0.00,0.00
2,5,5,14.00,0.00
2,5,6,27.00,0.00
2,5,7,34.00,0.00
2,5,8,3.00,0.00
2,5,9,17.00,0.00
2,5,10,28.00,0.00
2,5,11,32.00,0.00
2,5,12,1.00,0.00
2,5,13,6.00,0.00
2,5,14,1.00,0.00
2,5,15,0.00,0.00
2,5,16,19.00,0.00
2,5,17,29.00,0.00
2,5,18,12.00,0.00
2,5,19,40.00,0.00
2,5,20,28.00,0.00
2,5,21,27.00,0.00
2,5,22,0.00,0.00
2,5,23,0.00,0.00
2,5,24,24.00,0.00
2,5,25,31.00,0.00
2,5,26,17.00,0.00
2,5,27,32.00,0.00
2,5,28,18.00,0.00
2,5,29,0.00,0.00
2,5,30,0.00,0.00
2,5,31,6.00,0.00
2,5,32,35.00,0.00
2,5,33,42.00,0.00
2,5,34,33.00,0.00
2,5,35,20.00,0.00
2,5,36,41.00,0.00
2,5,37,10.00,0.00
2,5,38,0.00,0.00
2,5,39,0.00,0.00
2,5,40,0.00,0.00
2,5,41,8.00,0.00
2,5,42,12.00,0.00
2,5,43,41.00,0.00
2,5,44,30.00,0.00
2,5,45,39.00,0.00
2,5,46,1.00,0.00
2,5,47,0.00,0.00
2,5,48,0.00,0.00
2,5,49,0.00,0.00
2,5,50,0.00,0.00
2,5,51,0.00,0.00
2,5,52,7.00,0.00
2,5,53,9.00,0.00
2,5,54,0.00,0.00
2,5,55,0.00,0.00
2,5,56,0.00,0.00
2,5,57,8.00,0.00
2,5,58,20.00,0.00
2,5,59,34.00,0.00
2,6,0,37.00,0.00
2,6,1,3.00,0.00
2,6,2,12.00,60.00
2,6,3,26.00,60.00
2,6,4,21.00,60.00
2,6,5,30.00,60.00
2,6,6,26.00,60.00
2,6,7,18.00,60.00
2,6,8,13.00,60.00
2,6,9,16.00,60.00
2,6,10,33.00,60.00
2,6,11,4.00,60.00
2,6,12,38.00,60.00
2,6,13,27.00,60.00
2,6,14,4.00,60.00
2,6,15,17.00,60.00
2,6,16,2.00,60.00
2,6,17,1.00,60.00
2,6,18,34.00,60.00
2,6,19,34.00,60.00
2,6,20,37.00,60.00
2,6,21,35.00,60.00
2,6,22,20.00,60.00
2,6,23,33.00,60.00
2,6,24,11.00,60.00
2,6,25,40.00,60.00
2,6,26,28.00,60.00
2,6,27,32.00,60.00
2,6,28,16.00,60.00
2,6,29,1.00,60.00
2,6,30,4.00,60.00
2,6,31,30.00,60.00
2,6,32,0.00,60.00
2,6,33,10.00,60.00
2,6,34,25.00,60.00
2,6,35,4.00,60.00
2,6,36,32.00,60.00
2,6,37,2.00,60.00
2,6,38,47.00,60.00
2,6,39,37.00,60.00
2,6,40,20.00,60.00
2,6,41,0.00,60.00
2,6,42,0.00,60.00
2,6,43,0.00,60.00
2,6,44,0.00,60.00
2,6,45,0.00,60.00
2,6,46,16.00,60.00
2,6,47,34.00,60.00
2,6,48,41.00,60.00
2,6,49,2.00,60.00
2,6,50,7.00,60.00
2,6,51,29.00,60.00
2,6,52,35.00,60.00
2,6,53,0.00,60.00
2,6,54,2.00,60.00
2,6,55,7.00,60.00
2,6,56,6.00,60.00
2,6,57,23.00,60.00
2,6,58,38.00,60.00
2,6,59,29.00,60.00
2,7,0,34.00,60.00
2,7,1,0.00,60.00
2,7,2,39.00,60.00
2,7,3,22.00,60.00
2,7,4,0.00,60.00
2,7,5,39.00,60.00
2,7,6,41.00,60.00
2,7,7,9.00,60.00
2,7,8,29.00,60.00
2,7,9,30.00,60.00
2,7,10,0.00,60.00
2,7,11,0.00,60.00
2,7,12,0.00,60.00
2,7,13,0.00,60.00
2,7,14,0.00,60.00
2,7,15,0.00,60.00
2,7,16,2.00,60.00
2,7,17,5.00,60.00
2,7,18,5.00,60.00
2,7,19,24.00,60.00
2,7,20,29.00,60.00
2,7,21,27.00,60.00
2,7,22,25.00,60.00
2,7,23,31.00,60.00
2,7,24,33.00,60.00
2,7,25,17.00,60.00
2,7,26,0.00,60.00
2,7,27,0.00,60.00
2,7,28,0.00,60.00
2,7,29,0.00,60.00
2,7,30,0.00,60.00
2,7,31,0.00,60.00
2,7,32,0.00,60.00
2,7,33,0.00,60.00
2,7,34,0.00,60.00
2,7,35,0.00,60.00
2,7,36,0.00,60.00
2,7,37,0.00,60.00
2,7,38,1.00,60.00
2,7,39,0.00,60.00
2,7,40,0.00,60.00
2,7,41,0.00,60.00
2,7,42,0.00,60.00
2,7,43,21.00,60.00
2,7,44,24.00,60.00
2,7,45,0.00,60.00
2,7,46,0.00,60.00
2,7,47,14.00,60.00
2,7,48,31.00,60.00
2,7,49,17.00,60.00
2,7,50,27.00,60.00
2,7,51,0.00,60.00
2,7,52,0.00,60.00
2,7,53,0.00,60.00
2,7,54,0.00,60.00
2,7,55,0.00,60.00
2,7,56,0.00,60.00
2,7,57,0.00,60.00
2,7,58,0.00,60.00
2,7,59,0.00,60.00
2,8,0,0.00,60.00
2,8,1,0.00,60.00
2,8,2,0.00,60.00
2,8,3,0.00,60.00
2,8,4,0.00,60.00
2,8,5,0.00,60.00
2,8,6,0.00,60.00
2,8,7,0.00,60.00
2,8,8,0.00,60.00
2,8,9,0.00,60.00
2,8,10,0.00,60.00
2,8,11,0.00,60.00
2,8,12,0.00,60.00
2,8,13,0.00,60.00
2,8,14,0.00,60.00
2,8,15,0.00,60.00
2,8,16,0.00,60.00
2,8,17,0.00,60.00
2,8,18,0.00,60.00
2,8,19,0.00,60.00
2,8,20,0.00,60.00
2,8,21,0.00,60.00
2,8,22,0.00,60.00
2,8,23,0.00,60.00
2,8,24,0.00,60.00
2,8,25,0.00,60.00
2,8,26,0.00,60.00
2,8,27,0.00,60.00
2,8,28,0.00,60.00
2,8,29,0.00,60.00
2,8,30,0.00,60.00
2,8,31,0.00,60.00
2,8,32,0.00,60.00
2,8,33,0.00,60.00
2,8,34,0.00,60.00
2,8,35,0.00,60.00
2,8,36,0.00,60.00
2,8,37,0.00,60.00
2,8,38,0.00,60.00
2,8,39,0.00,60.00
2,8,40,0.00,60.00
2,8,41,0.00,60.00
2,8,42,0.00,60.00
2,8,43,0.00,60.00
2,8,44,0.00,60.00
2,8,45,0.00,60.00
2,8,46,0.00,60.00
2,8,47,0.00,60.00
2,8,48,0.00,60.00
2,8,49,0.00,60.00
2,8,50,0.00,60.00
2,8,51,0.00,60.00
2,8,52,0.00,60.00
2,8,53,0.00,60.00
2,8,54,0.00,60.00
2,8,55,0.00,60.00
2,8,56,0.00,60.00
2,8,57,0.00,60.00
2,8,58,0.00,60.00
2,8,59,0.00,60.00
2,9,0,0.00,60.00
2,9,1,0.00,60.00
2,9,2,0.00,60.00
2,9,3,0.00,60.00
2,9,4,0.00,60.00
2,9,5,0.00,60.00
2,9,6,0.00,60.00
2,9,7,0.00,60.00
2,9,8,0.00,60.00
2,9,9,0.00,60.00
